entity,label,source_url
FIFA,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Gianni Infantino,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
II,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
eleven years,DATE,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
WORKING GROUP AND CONTRIBUTORS,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
FIFA WORKING GROUP,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Colin Smith,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Heimo Schirgi,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Christian Stiegler,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Kaj Heyral,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Guy Smith,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Kate Filochowski,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Alan Ferguson,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
ARUP,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
HFP,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Populous,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
The Stadium Consultancy,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Jaaf Design,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Chris Gascoigne,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
James Ewing,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Milton Keynes,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Dons,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Morley von Sternberg,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Murray Fredericks,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Olympique Lyonnais,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Patrik Meyer,PERSON,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
Singapore Sports Hub,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/introduction/
matchday,DATE,https://publications.fifa.com/fr/football-stadiums-guidelines/technical-guideline/stadium-guidelines/information-technology/
SER,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/technical-guideline/stadium-guidelines/information-technology/
IPTV,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/technical-guideline/stadium-guidelines/information-technology/
Community Access Television,ORG,https://publications.fifa.com/fr/football-stadiums-guidelines/technical-guideline/stadium-guidelines/information-technology/
"FIFA
Fédération Internationale de Football Association",ORG,https://en.wikipedia.org/wiki/FIFA
"May 21, 1904",DATE,https://en.wikipedia.org/wiki/FIFA
Robert Guérin,PERSON,https://en.wikipedia.org/wiki/FIFA
Paris,GPE,https://en.wikipedia.org/wiki/FIFA
France,GPE,https://en.wikipedia.org/wiki/FIFA
Gianni Infantino,PERSON,https://en.wikipedia.org/wiki/FIFA
Salman bin Ibrahim Al Khalifa,PERSON,https://en.wikipedia.org/wiki/FIFA
AFC,ORG,https://en.wikipedia.org/wiki/FIFA
Mattias Grafström,PERSON,https://en.wikipedia.org/wiki/FIFA
FIFA Congress,ORG,https://en.wikipedia.org/wiki/FIFA
International Olympic Committee International Football Association Board,ORG,https://en.wikipedia.org/wiki/FIFA
The Fédération Internationale de Football Association[a,ORG,https://en.wikipedia.org/wiki/FIFA
International Association Football Federation'[6,ORG,https://en.wikipedia.org/wiki/FIFA
Belgium,GPE,https://en.wikipedia.org/wiki/FIFA
Denmark,GPE,https://en.wikipedia.org/wiki/FIFA
Germany,GPE,https://en.wikipedia.org/wiki/FIFA
Netherlands,GPE,https://en.wikipedia.org/wiki/FIFA
Spain,GPE,https://en.wikipedia.org/wiki/FIFA
Sweden,GPE,https://en.wikipedia.org/wiki/FIFA
Switzerland,GPE,https://en.wikipedia.org/wiki/FIFA
Zurich,GPE,https://en.wikipedia.org/wiki/FIFA
CAF,ORG,https://en.wikipedia.org/wiki/FIFA
UEFA,ORG,https://en.wikipedia.org/wiki/FIFA
CONCACAF,ORG,https://en.wikipedia.org/wiki/FIFA
OFC,ORG,https://en.wikipedia.org/wiki/FIFA
CONMEBOL,ORG,https://en.wikipedia.org/wiki/FIFA
FIFA,ORG,https://en.wikipedia.org/wiki/FIFA
the International Football Association Board,ORG,https://en.wikipedia.org/wiki/FIFA
Sepp Blatter,PERSON,https://en.wikipedia.org/wiki/FIFA
Russia,GPE,https://en.wikipedia.org/wiki/FIFA
Qatar,GPE,https://en.wikipedia.org/wiki/FIFA
the US Department of Justice,ORG,https://en.wikipedia.org/wiki/FIFA
US,GPE,https://en.wikipedia.org/wiki/FIFA
Sepp Blatter[13,PERSON,https://en.wikipedia.org/wiki/FIFA
Michel Platini.[14,PERSON,https://en.wikipedia.org/wiki/FIFA
early 2017,DATE,https://en.wikipedia.org/wiki/FIFA
Cornel Borbély,PERSON,https://en.wikipedia.org/wiki/FIFA
Hans-Joachim Eckert,PERSON,https://en.wikipedia.org/wiki/FIFA
May 2017.[16][17,DATE,https://en.wikipedia.org/wiki/FIFA
Infantino,PERSON,https://en.wikipedia.org/wiki/FIFA
the FIFA Council,ORG,https://en.wikipedia.org/wiki/FIFA
Borbély,PERSON,https://en.wikipedia.org/wiki/FIFA
the beginning of the 20th century,DATE,https://en.wikipedia.org/wiki/FIFA
The Fédération Internationale de Football Association,ORG,https://en.wikipedia.org/wiki/FIFA
the Union des Sociétés Françaises de Sports Athlétiques,ORG,https://en.wikipedia.org/wiki/FIFA
USFSA,ORG,https://en.wikipedia.org/wiki/FIFA
Real Madrid CF,ORG,https://en.wikipedia.org/wiki/FIFA
the Royal Spanish Football Federation,ORG,https://en.wikipedia.org/wiki/FIFA
the same day,DATE,https://en.wikipedia.org/wiki/FIFA
the German Football Association,ORG,https://en.wikipedia.org/wiki/FIFA
DFB,ORG,https://en.wikipedia.org/wiki/FIFA
Guérin,PERSON,https://en.wikipedia.org/wiki/FIFA
Daniel Burley Woolfall,PERSON,https://en.wikipedia.org/wiki/FIFA
England,GPE,https://en.wikipedia.org/wiki/FIFA
London,GPE,https://en.wikipedia.org/wiki/FIFA
South Africa,GPE,https://en.wikipedia.org/wiki/FIFA
Argentina,GPE,https://en.wikipedia.org/wiki/FIFA
Canada,GPE,https://en.wikipedia.org/wiki/FIFA
Chile,GPE,https://en.wikipedia.org/wiki/FIFA
the United States,GPE,https://en.wikipedia.org/wiki/FIFA
Spalding Athletic Library,ORG,https://en.wikipedia.org/wiki/FIFA
AAFA,ORG,https://en.wikipedia.org/wiki/FIFA
Dan B Woolfall.[27,PERSON,https://en.wikipedia.org/wiki/FIFA
Woolfall,PERSON,https://en.wikipedia.org/wiki/FIFA
Carl Hirschmann,PERSON,https://en.wikipedia.org/wiki/FIFA
the Home Nations,ORG,https://en.wikipedia.org/wiki/FIFA
the United Kingdom,GPE,https://en.wikipedia.org/wiki/FIFA
The Home Nations,ORG,https://en.wikipedia.org/wiki/FIFA
the National Football Museum,ORG,https://en.wikipedia.org/wiki/FIFA
Manchester,GPE,https://en.wikipedia.org/wiki/FIFA
Montevideo,GPE,https://en.wikipedia.org/wiki/FIFA
Moscow,GPE,https://en.wikipedia.org/wiki/FIFA
the UEFA Champions League,ORG,https://en.wikipedia.org/wiki/FIFA
Franz Lambert,PERSON,https://en.wikipedia.org/wiki/FIFA
Rob May,PERSON,https://en.wikipedia.org/wiki/FIFA
Simon Hill.[31][32,PERSON,https://en.wikipedia.org/wiki/FIFA
Cornelis August Wilhelm Hirschman,PERSON,https://en.wikipedia.org/wiki/FIFA
Jules Rimet,PERSON,https://en.wikipedia.org/wiki/FIFA
Rodolphe Seeldrayers,PERSON,https://en.wikipedia.org/wiki/FIFA
Arthur Drewry,PERSON,https://en.wikipedia.org/wiki/FIFA
Ernst Thommen,PERSON,https://en.wikipedia.org/wiki/FIFA
Stanley Rous,PERSON,https://en.wikipedia.org/wiki/FIFA
João Havelange,PERSON,https://en.wikipedia.org/wiki/FIFA
Brazil,GPE,https://en.wikipedia.org/wiki/FIFA
Issa Hayatou,PERSON,https://en.wikipedia.org/wiki/FIFA
Cameroon,GPE,https://en.wikipedia.org/wiki/FIFA
Italy,GPE,https://en.wikipedia.org/wiki/FIFA
Asian Football Confederation,ORG,https://en.wikipedia.org/wiki/FIFA
Confederation of African Football,ORG,https://en.wikipedia.org/wiki/FIFA
"Confederation of North, Central American and Caribbean Association Football",ORG,https://en.wikipedia.org/wiki/FIFA
Confederación Sudamericana de Fútbol,ORG,https://en.wikipedia.org/wiki/FIFA
Oceania Football Confederation,ORG,https://en.wikipedia.org/wiki/FIFA
Union of European Football Associations,ORG,https://en.wikipedia.org/wiki/FIFA
UN,ORG,https://en.wikipedia.org/wiki/FIFA
Home Nations,ORG,https://en.wikipedia.org/wiki/FIFA
China,GPE,https://en.wikipedia.org/wiki/FIFA
Hong Kong,GPE,https://en.wikipedia.org/wiki/FIFA
Macau,GPE,https://en.wikipedia.org/wiki/FIFA
The FIFA Men's World Rankings,ORG,https://en.wikipedia.org/wiki/FIFA
each year,DATE,https://en.wikipedia.org/wiki/FIFA
quarterly,DATE,https://en.wikipedia.org/wiki/FIFA
Zürich,GPE,https://en.wikipedia.org/wiki/FIFA
the FIFA Congress,ORG,https://en.wikipedia.org/wiki/FIFA
Congress,ORG,https://en.wikipedia.org/wiki/FIFA
the year,DATE,https://en.wikipedia.org/wiki/FIFA
The FIFA Council,ORG,https://en.wikipedia.org/wiki/FIFA
the FIFA Executive Committee,ORG,https://en.wikipedia.org/wiki/FIFA
Council,ORG,https://en.wikipedia.org/wiki/FIFA
Confederations,ORG,https://en.wikipedia.org/wiki/FIFA
daily,DATE,https://en.wikipedia.org/wiki/FIFA
the FIFA Emergency Committee,ORG,https://en.wikipedia.org/wiki/FIFA
the FIFA Ethics Committee,ORG,https://en.wikipedia.org/wiki/FIFA
the Finance Committee,ORG,https://en.wikipedia.org/wiki/FIFA
the Disciplinary Committee,ORG,https://en.wikipedia.org/wiki/FIFA
the Referees Committee,ORG,https://en.wikipedia.org/wiki/FIFA
The FIFA Emergency Committee,ORG,https://en.wikipedia.org/wiki/FIFA
the FIFA Council.[41][42,ORG,https://en.wikipedia.org/wiki/FIFA
The Emergency Committee,ORG,https://en.wikipedia.org/wiki/FIFA
Emergency Committee,ORG,https://en.wikipedia.org/wiki/FIFA
Executive Committee,ORG,https://en.wikipedia.org/wiki/FIFA
Blatter,PERSON,https://en.wikipedia.org/wiki/FIFA
The Sunday Times,ORG,https://en.wikipedia.org/wiki/FIFA
June 2014,DATE,https://en.wikipedia.org/wiki/FIFA
South Africa.[48,GPE,https://en.wikipedia.org/wiki/FIFA
May 2017,DATE,https://en.wikipedia.org/wiki/FIFA
IFAB,ORG,https://en.wikipedia.org/wiki/FIFA
Scotland,GPE,https://en.wikipedia.org/wiki/FIFA
Wales,GPE,https://en.wikipedia.org/wiki/FIFA
Northern Ireland,GPE,https://en.wikipedia.org/wiki/FIFA
a year,DATE,https://en.wikipedia.org/wiki/FIFA
Ireland,GPE,https://en.wikipedia.org/wiki/FIFA
the following year,DATE,https://en.wikipedia.org/wiki/FIFA
early July 2012,DATE,https://en.wikipedia.org/wiki/FIFA
Frank Lampard,PERSON,https://en.wikipedia.org/wiki/FIFA
the U.S. Department of Justice,ORG,https://en.wikipedia.org/wiki/FIFA
two decades,DATE,https://en.wikipedia.org/wiki/FIFA
Jeffrey Webb,PERSON,https://en.wikipedia.org/wiki/FIFA
Eugenio Figueredo,PERSON,https://en.wikipedia.org/wiki/FIFA
Michel Platini,PERSON,https://en.wikipedia.org/wiki/FIFA
Jérôme Valcke,PERSON,https://en.wikipedia.org/wiki/FIFA
Ukraine,GPE,https://en.wikipedia.org/wiki/FIFA
the International Olympic Committee,ORG,https://en.wikipedia.org/wiki/FIFA
IOC,ORG,https://en.wikipedia.org/wiki/FIFA
The Russian Football Union,ORG,https://en.wikipedia.org/wiki/FIFA
the Court of Arbitration for Sport,ORG,https://en.wikipedia.org/wiki/FIFA
Saddam Hussein's,PERSON,https://en.wikipedia.org/wiki/FIFA
Iraq,GPE,https://en.wikipedia.org/wiki/FIFA
Saudi Arabia,GPE,https://en.wikipedia.org/wiki/FIFA
Indonesia,GPE,https://en.wikipedia.org/wiki/FIFA
annual,DATE,https://en.wikipedia.org/wiki/FIFA
the French Football Federation,ORG,https://en.wikipedia.org/wiki/FIFA
the 20th century,DATE,https://en.wikipedia.org/wiki/FIFA
Real Madrid,ORG,https://en.wikipedia.org/wiki/FIFA
Diego Maradona,PERSON,https://en.wikipedia.org/wiki/FIFA
Pelé,PERSON,https://en.wikipedia.org/wiki/FIFA
the International Federation of Football Associations,ORG,https://en.wikipedia.org/wiki/FIFA
"Washington, D.C.",GPE,https://en.wikipedia.org/wiki/FIFA
Donald Trump,PERSON,https://en.wikipedia.org/wiki/FIFA
Gianni Infantino.[72,PERSON,https://en.wikipedia.org/wiki/FIFA
EA Sports,ORG,https://en.wikipedia.org/wiki/FIFA
Umut - Umut Gültekin,PERSON,https://en.wikipedia.org/wiki/FIFA
Nicolas Villalba,PERSON,https://en.wikipedia.org/wiki/FIFA
Ichsan Taufiq,PERSON,https://en.wikipedia.org/wiki/FIFA
Manar Hidayat,PERSON,https://en.wikipedia.org/wiki/FIFA
Sven Golly,PERSON,https://en.wikipedia.org/wiki/FIFA
Terry Whenett,PERSON,https://en.wikipedia.org/wiki/FIFA
Rocket League,ORG,https://en.wikipedia.org/wiki/FIFA
Yazid Bakhashwin-Kiileerrz,PERSON,https://en.wikipedia.org/wiki/FIFA
Saleh Bakhashwin-Rw9,PERSON,https://en.wikipedia.org/wiki/FIFA
Mohammed Alotaibi-trk511,PERSON,https://en.wikipedia.org/wiki/FIFA
Axel Touret-Vatira,PERSON,https://en.wikipedia.org/wiki/FIFA
Evan Rogez-M0nkey M00n,PERSON,https://en.wikipedia.org/wiki/FIFA
Alexis Bernier-Zen,PERSON,https://en.wikipedia.org/wiki/FIFA
Binong Boys,ORG,https://en.wikipedia.org/wiki/FIFA
Akbar Paudie,PERSON,https://en.wikipedia.org/wiki/FIFA
Minbappe,PERSON,https://en.wikipedia.org/wiki/FIFA
EA Sports FIFA,ORG,https://en.wikipedia.org/wiki/FIFA
October 2024,DATE,https://en.wikipedia.org/wiki/FIFA
April 2022,DATE,https://en.wikipedia.org/wiki/FIFA
Eleven Sports,ORG,https://en.wikipedia.org/wiki/FIFA
FIFA+,ORG,https://en.wikipedia.org/wiki/FIFA
Japan,GPE,https://en.wikipedia.org/wiki/FIFA
FIFA+ have,ORG,https://en.wikipedia.org/wiki/FIFA
the OFC Champions League,ORG,https://en.wikipedia.org/wiki/FIFA
New Zealand,GPE,https://en.wikipedia.org/wiki/FIFA
UNCAF,ORG,https://en.wikipedia.org/wiki/FIFA
COSAFA,ORG,https://en.wikipedia.org/wiki/FIFA
Algerian Women's D1 National Championship,ORG,https://en.wikipedia.org/wiki/FIFA
Aruban Division di Honor,ORG,https://en.wikipedia.org/wiki/FIFA
AFA Senior Male League,ORG,https://en.wikipedia.org/wiki/FIFA
Azerbaijan First League,ORG,https://en.wikipedia.org/wiki/FIFA
Azerbaijan Second League,ORG,https://en.wikipedia.org/wiki/FIFA
BFA Senior League,ORG,https://en.wikipedia.org/wiki/FIFA
Barbados Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
"Benin Super Ligue Pro
- Bermudian Premier Division",ORG,https://en.wikipedia.org/wiki/FIFA
Bhutan Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
BVIFA National Football League,ORG,https://en.wikipedia.org/wiki/FIFA
Burkinabé Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
Burundi Ligue A,ORG,https://en.wikipedia.org/wiki/FIFA
Cape Verdean Football Championship,ORG,https://en.wikipedia.org/wiki/FIFA
Cayman Islands Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
Central African Republic League,ORG,https://en.wikipedia.org/wiki/FIFA
Comoros Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
Djibouti Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
Dominica Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
Equatoguinean Primera División,ORG,https://en.wikipedia.org/wiki/FIFA
Ethiopian Higher League,ORG,https://en.wikipedia.org/wiki/FIFA
Fiji Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
GFA League,ORG,https://en.wikipedia.org/wiki/FIFA
GFA Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
GFF Elite League,ORG,https://en.wikipedia.org/wiki/FIFA
Gujarat Super League,ORG,https://en.wikipedia.org/wiki/FIFA
Lebanese Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
Lebanese Women's Football League,ORG,https://en.wikipedia.org/wiki/FIFA
Lesotho Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
LFA First Division,ORG,https://en.wikipedia.org/wiki/FIFA
Papua New Guinea Premier Soccer League,ORG,https://en.wikipedia.org/wiki/FIFA
SVGFF Premier Division,ORG,https://en.wikipedia.org/wiki/FIFA
Campionato Sammarinese,ORG,https://en.wikipedia.org/wiki/FIFA
Seychelles Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
Solomon Islands S-League,ORG,https://en.wikipedia.org/wiki/FIFA
South Sudan Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
SKNFA Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
Suriname Major League,ORG,https://en.wikipedia.org/wiki/FIFA
Togolese Championnat National,ORG,https://en.wikipedia.org/wiki/FIFA
Tunisian Women's Championship,ORG,https://en.wikipedia.org/wiki/FIFA
Provo Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
UAE First Division League,ORG,https://en.wikipedia.org/wiki/FIFA
UAE President's Cup,ORG,https://en.wikipedia.org/wiki/FIFA
Uganda Premier League,ORG,https://en.wikipedia.org/wiki/FIFA
USL League One,ORG,https://en.wikipedia.org/wiki/FIFA
Venezuelan Primera División,ORG,https://en.wikipedia.org/wiki/FIFA
FUTVE2,ORG,https://en.wikipedia.org/wiki/FIFA
TrueVisions,ORG,https://en.wikipedia.org/wiki/FIFA
Plex,ORG,https://en.wikipedia.org/wiki/FIFA
MeWatch,ORG,https://en.wikipedia.org/wiki/FIFA
Eurosport India,ORG,https://en.wikipedia.org/wiki/FIFA
Xfinity,ORG,https://en.wikipedia.org/wiki/FIFA
DAZN,ORG,https://en.wikipedia.org/wiki/FIFA
May 2006,DATE,https://en.wikipedia.org/wiki/FIFA
Andrew Jennings,PERSON,https://en.wikipedia.org/wiki/FIFA
HarperCollins,ORG,https://en.wikipedia.org/wiki/FIFA
International Sport and Leisure,ORG,https://en.wikipedia.org/wiki/FIFA
ISL,ORG,https://en.wikipedia.org/wiki/FIFA
Sepp Blatter's,PERSON,https://en.wikipedia.org/wiki/FIFA
BBC Panorama,ORG,https://en.wikipedia.org/wiki/FIFA
Jennings,PERSON,https://en.wikipedia.org/wiki/FIFA
BBC,ORG,https://en.wikipedia.org/wiki/FIFA
Roger Corke,PERSON,https://en.wikipedia.org/wiki/FIFA
Triesman,PERSON,https://en.wikipedia.org/wiki/FIFA
the English Football Association,ORG,https://en.wikipedia.org/wiki/FIFA
Panorama,ORG,https://en.wikipedia.org/wiki/FIFA
Mel Brennan,PERSON,https://en.wikipedia.org/wiki/FIFA
Brennan,PERSON,https://en.wikipedia.org/wiki/FIFA
Lisana Liburd,PERSON,https://en.wikipedia.org/wiki/FIFA
"late 2010,[109",DATE,https://en.wikipedia.org/wiki/FIFA
Nicolas Leoz,PERSON,https://en.wikipedia.org/wiki/FIFA
Ricardo Teixeira,PERSON,https://en.wikipedia.org/wiki/FIFA
between 1989 and 1999,DATE,https://en.wikipedia.org/wiki/FIFA
Jack Warner,PERSON,https://en.wikipedia.org/wiki/FIFA
UK,GPE,https://en.wikipedia.org/wiki/FIFA
David Cameron,PERSON,https://en.wikipedia.org/wiki/FIFA
Andy Anson,PERSON,https://en.wikipedia.org/wiki/FIFA
three days,DATE,https://en.wikipedia.org/wiki/FIFA
June 2011,DATE,https://en.wikipedia.org/wiki/FIFA
Havelange,PERSON,https://en.wikipedia.org/wiki/FIFA
Dave Zirin,PERSON,https://en.wikipedia.org/wiki/FIFA
Zirin,PERSON,https://en.wikipedia.org/wiki/FIFA
May 2015,DATE,https://en.wikipedia.org/wiki/FIFA
Tass,ORG,https://en.wikipedia.org/wiki/FIFA
United States,GPE,https://en.wikipedia.org/wiki/FIFA
Chuck Blazer,PERSON,https://en.wikipedia.org/wiki/FIFA
José Hawilla,PERSON,https://en.wikipedia.org/wiki/FIFA
Daryan Warner,PERSON,https://en.wikipedia.org/wiki/FIFA
Darrell Warner,PERSON,https://en.wikipedia.org/wiki/FIFA
Traffic Group,ORG,https://en.wikipedia.org/wiki/FIFA
Traffic Sports USA,ORG,https://en.wikipedia.org/wiki/FIFA
May 2015.[11,DATE,https://en.wikipedia.org/wiki/FIFA
Singapore,GPE,https://en.wikipedia.org/wiki/FIFA
Eric Ding,PERSON,https://en.wikipedia.org/wiki/FIFA
the United States,ORG,https://en.wikipedia.org/wiki/FIFA
Department of Justice,ORG,https://en.wikipedia.org/wiki/FIFA
The US Department of Justice,ORG,https://en.wikipedia.org/wiki/FIFA
Labour,ORG,https://en.wikipedia.org/wiki/FIFA
Parliament,ORG,https://en.wikipedia.org/wiki/FIFA
Andy Burnham,PERSON,https://en.wikipedia.org/wiki/FIFA
weeks,DATE,https://en.wikipedia.org/wiki/FIFA
Sunday Times,ORG,https://en.wikipedia.org/wiki/FIFA
November 2010,DATE,https://en.wikipedia.org/wiki/FIFA
early May 2011,DATE,https://en.wikipedia.org/wiki/FIFA
Damian Collins,PERSON,https://en.wikipedia.org/wiki/FIFA
Jacques Anouma,PERSON,https://en.wikipedia.org/wiki/FIFA
Ivory Coast,GPE,https://en.wikipedia.org/wiki/FIFA
Hayatou,PERSON,https://en.wikipedia.org/wiki/FIFA
Anouma.[129,PERSON,https://en.wikipedia.org/wiki/FIFA
last December,DATE,https://en.wikipedia.org/wiki/FIFA
Britain,GPE,https://en.wikipedia.org/wiki/FIFA
the Confederation of African Football,ORG,https://en.wikipedia.org/wiki/FIFA
Anouma,PERSON,https://en.wikipedia.org/wiki/FIFA
Ivorian Football Federation,ORG,https://en.wikipedia.org/wiki/FIFA
Amos Adamu,PERSON,https://en.wikipedia.org/wiki/FIFA
Marco Villiger,PERSON,https://en.wikipedia.org/wiki/FIFA
the UK,ORG,https://en.wikipedia.org/wiki/FIFA
David Triesman,PERSON,https://en.wikipedia.org/wiki/FIFA
Nicolás Leoz,PERSON,https://en.wikipedia.org/wiki/FIFA
Worawi Makudi,PERSON,https://en.wikipedia.org/wiki/FIFA
Al Jazeera,ORG,https://en.wikipedia.org/wiki/FIFA
Michael J. Garcia,PERSON,https://en.wikipedia.org/wiki/FIFA
FIFA Ethics Committee,ORG,https://en.wikipedia.org/wiki/FIFA
the Ethics Committee's,ORG,https://en.wikipedia.org/wiki/FIFA
August 2012,DATE,https://en.wikipedia.org/wiki/FIFA
Garcia,PERSON,https://en.wikipedia.org/wiki/FIFA
September 2014,DATE,https://en.wikipedia.org/wiki/FIFA
Eckert,PERSON,https://en.wikipedia.org/wiki/FIFA
the Associated Press,ORG,https://en.wikipedia.org/wiki/FIFA
Appeal Committee.[142,ORG,https://en.wikipedia.org/wiki/FIFA
A day later,DATE,https://en.wikipedia.org/wiki/FIFA
June 2015,DATE,https://en.wikipedia.org/wiki/FIFA
November 2022,DATE,https://en.wikipedia.org/wiki/FIFA
A few weeks earlier,DATE,https://en.wikipedia.org/wiki/FIFA
Australia,GPE,https://en.wikipedia.org/wiki/FIFA
Mohamed Bin Hammam,PERSON,https://en.wikipedia.org/wiki/FIFA
Caribbean Football Union,ORG,https://en.wikipedia.org/wiki/FIFA
CFU,ORG,https://en.wikipedia.org/wiki/FIFA
Debbie Minguell,PERSON,https://en.wikipedia.org/wiki/FIFA
Jason Sylvester,PERSON,https://en.wikipedia.org/wiki/FIFA
Chuck Blazer.[150][151][152,PERSON,https://en.wikipedia.org/wiki/FIFA
Blazer,PERSON,https://en.wikipedia.org/wiki/FIFA
Bin Hammam,PERSON,https://en.wikipedia.org/wiki/FIFA
Warner,PERSON,https://en.wikipedia.org/wiki/FIFA
Valcke,PERSON,https://en.wikipedia.org/wiki/FIFA
Fred Lunn,PERSON,https://en.wikipedia.org/wiki/FIFA
the Bahamas Football Association,ORG,https://en.wikipedia.org/wiki/FIFA
Mohamed bin Hammam,PERSON,https://en.wikipedia.org/wiki/FIFA
Louis Giskus,PERSON,https://en.wikipedia.org/wiki/FIFA
the Surinamese Football Association,ORG,https://en.wikipedia.org/wiki/FIFA
Bin Hammam.[160,PERSON,https://en.wikipedia.org/wiki/FIFA
Danny Jordaan,PERSON,https://en.wikipedia.org/wiki/FIFA
State,ORG,https://en.wikipedia.org/wiki/FIFA
Henry Kissinger,PERSON,https://en.wikipedia.org/wiki/FIFA
Solutions Committee',ORG,https://en.wikipedia.org/wiki/FIFA
Johan Cruyff,PERSON,https://en.wikipedia.org/wiki/FIFA
Jacques Rogge,PERSON,https://en.wikipedia.org/wiki/FIFA
Coca-Cola,ORG,https://en.wikipedia.org/wiki/FIFA
Adidas,ORG,https://en.wikipedia.org/wiki/FIFA
Emirates,ORG,https://en.wikipedia.org/wiki/FIFA
Fifa,ORG,https://en.wikipedia.org/wiki/FIFA
Visa,ORG,https://en.wikipedia.org/wiki/FIFA
Mark Arbib,PERSON,https://en.wikipedia.org/wiki/FIFA
Nick Xenophon,PERSON,https://en.wikipedia.org/wiki/FIFA
Theo Zwanziger,PERSON,https://en.wikipedia.org/wiki/FIFA
Transparency International,ORG,https://en.wikipedia.org/wiki/FIFA
October 2011,DATE,https://en.wikipedia.org/wiki/FIFA
Dick Pound,PERSON,https://en.wikipedia.org/wiki/FIFA
ten-year,DATE,https://en.wikipedia.org/wiki/FIFA
Alexandra Wrage,PERSON,https://en.wikipedia.org/wiki/FIFA
Aramco,ORG,https://en.wikipedia.org/wiki/FIFA
Saudi Arabia.[174,GPE,https://en.wikipedia.org/wiki/FIFA
Federación Internacional de Fútbol Asociación[4,ORG,https://en.wikipedia.org/wiki/FIFA
Federação Internacional de Futebol Associação[5,ORG,https://en.wikipedia.org/wiki/FIFA
French Guiana,GPE,https://en.wikipedia.org/wiki/FIFA
Guyana,GPE,https://en.wikipedia.org/wiki/FIFA
Suriname,GPE,https://en.wikipedia.org/wiki/FIFA
Armenia,GPE,https://en.wikipedia.org/wiki/FIFA
Azerbaijan,GPE,https://en.wikipedia.org/wiki/FIFA
Cyprus,GPE,https://en.wikipedia.org/wiki/FIFA
Georgia,GPE,https://en.wikipedia.org/wiki/FIFA
Israel,GPE,https://en.wikipedia.org/wiki/FIFA
Kazakhstan,GPE,https://en.wikipedia.org/wiki/FIFA
Turkey,GPE,https://en.wikipedia.org/wiki/FIFA
Monaco,GPE,https://en.wikipedia.org/wiki/FIFA
FIFA Africa Office,ORG,https://en.wikipedia.org/wiki/FIFA
Rabat,GPE,https://en.wikipedia.org/wiki/FIFA
Fédération Internationale de Football Association,ORG,https://en.wikipedia.org/wiki/FIFA
Miami,GPE,https://en.wikipedia.org/wiki/FIFA
Jakarta,GPE,https://en.wikipedia.org/wiki/FIFA
FIFA Committees –,ORG,https://en.wikipedia.org/wiki/FIFA
